ID,Price,neighbourhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
33570669,260,Newington,4,1,1,3,98,13,https://www.airbnb.com/rooms/33570669
33572934,62,Cannonmills,6,1,2,3,94,7,https://www.airbnb.com/rooms/33572934
33573158,150,NA,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33573158
33574220,NA,Haymarket,6,2,2,2,100,8,https://www.airbnb.com/rooms/33574220
33575690,150,Bruntsfield,6,1,3,4,95,4,https://www.airbnb.com/rooms/33575690
33578394,130,New Town,4,1.5,2,2,NA,0,https://www.airbnb.com/rooms/33578394
33579035,75,Marchmont,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33579035
33579236,75,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33579236
33581729,25,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33581729
33584497,47,Haymarket,2,1,1,1,80,1,https://www.airbnb.com/rooms/33584497
33584808,64,Leith,4,1,2,2,93,35,https://www.airbnb.com/rooms/33584808
33586586,58,Leith,4,1,1,2,91,14,https://www.airbnb.com/rooms/33586586
33586604,299,Southside,4,1,1,2,100,2,https://www.airbnb.com/rooms/33586604
33600153,95,Leith,7,2,3,4,NA,0,https://www.airbnb.com/rooms/33600153
33606751,90,NA,6,1,3,3,NA,0,https://www.airbnb.com/rooms/33606751
33607987,300,New Town,6,2,3,4,100,7,https://www.airbnb.com/rooms/33607987
33608331,110,Leith,6,1,2,3,100,24,https://www.airbnb.com/rooms/33608331
33609335,278,Southside,4,2,2,2,100,2,https://www.airbnb.com/rooms/33609335
33616993,33,New Town,1,1,1,1,90,12,https://www.airbnb.com/rooms/33616993
33622204,100,Southside,6,1,3,3,NA,0,https://www.airbnb.com/rooms/33622204
33622631,75,Newington,4,1,3,3,NA,0,https://www.airbnb.com/rooms/33622631
33628166,65,New Town,2,1,1,1,91,11,https://www.airbnb.com/rooms/33628166
33628556,65,Old Town,2,1,1,0,96,5,https://www.airbnb.com/rooms/33628556
33629134,75,Leith,4,1,1,2,100,3,https://www.airbnb.com/rooms/33629134
33629484,70,Leith,6,1,2,1,96,5,https://www.airbnb.com/rooms/33629484
33630812,35,Marchmont,4,1,1,1,97,21,https://www.airbnb.com/rooms/33630812
33634082,181,Marchmont,10,2,5,5,NA,0,https://www.airbnb.com/rooms/33634082
33637786,85,Old Town,5,1,2,3,93,4,https://www.airbnb.com/rooms/33637786
33640964,130,West End,2,1,1,1,100,2,https://www.airbnb.com/rooms/33640964
33641673,12,New Town,1,1,1,1,NA,0,https://www.airbnb.com/rooms/33641673
33648943,140,Stockbridge,4,2,2,4,84,10,https://www.airbnb.com/rooms/33648943
33649841,120,Leith,5,1,3,5,100,1,https://www.airbnb.com/rooms/33649841
33650126,60,Leith,3,1,2,2,100,4,https://www.airbnb.com/rooms/33650126
33650299,60,Leith,4,1,2,3,94,14,https://www.airbnb.com/rooms/33650299
33653282,120,Morningside,6,2,2,3,100,8,https://www.airbnb.com/rooms/33653282
33654272,55,NA,5,1,2,1,88,5,https://www.airbnb.com/rooms/33654272
33654327,350,Leith,7,2,3,2,NA,0,https://www.airbnb.com/rooms/33654327
33655876,70,Haymarket,4,1,2,2,100,3,https://www.airbnb.com/rooms/33655876
33656507,60,Leith,4,1,1,1,100,6,https://www.airbnb.com/rooms/33656507
33661213,60,Leith,2,1,1,1,100,4,https://www.airbnb.com/rooms/33661213
33661571,45,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33661571
33663174,900,Newington,6,1,3,5,100,4,https://www.airbnb.com/rooms/33663174
33670330,330,NA,8,2.5,4,4,NA,0,https://www.airbnb.com/rooms/33670330
33672369,25,Morningside,2,1,1,1,100,1,https://www.airbnb.com/rooms/33672369
33681346,70,Leith,4,1,2,2,84,5,https://www.airbnb.com/rooms/33681346
33683847,48,Leith,2,1,2,1,NA,0,https://www.airbnb.com/rooms/33683847
33684240,103,Southside,2,1,1,1,94,7,https://www.airbnb.com/rooms/33684240
33692785,48,Marchmont,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33692785
33695765,279,Southside,4,2,2,2,NA,0,https://www.airbnb.com/rooms/33695765
33697169,150,Old Town,2,1,0,1,96,24,https://www.airbnb.com/rooms/33697169
33697719,245,Newington,11,1.5,4,6,91,7,https://www.airbnb.com/rooms/33697719
33700503,423,Haymarket,16,8,8,8,NA,0,https://www.airbnb.com/rooms/33700503
33701234,474,Haymarket,9,9,9,9,NA,0,https://www.airbnb.com/rooms/33701234
33705681,423,Haymarket,8,8,8,8,NA,0,https://www.airbnb.com/rooms/33705681
33705830,368,Haymarket,14,7,7,7,NA,0,https://www.airbnb.com/rooms/33705830
33706344,40,Marchmont,1,1,1,1,100,1,https://www.airbnb.com/rooms/33706344
33709809,145,Marchmont,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33709809
33711273,82,Southside,4,2,2,2,100,4,https://www.airbnb.com/rooms/33711273
33712210,45,Marchmont,2,1,1,1,95,4,https://www.airbnb.com/rooms/33712210
33712285,46,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33712285
33715032,120,Old Town,6,1,2,2,NA,0,https://www.airbnb.com/rooms/33715032
33716089,120,New Town,4,1,2,3,100,3,https://www.airbnb.com/rooms/33716089
33727196,48,Leith,2,1,1,1,88,8,https://www.airbnb.com/rooms/33727196
33731959,150,Stockbridge,4,2,2,2,100,8,https://www.airbnb.com/rooms/33731959
33733376,80,New Town,4,1,2,2,93,6,https://www.airbnb.com/rooms/33733376
33733567,180,Cannonmills,2,1,1,2,NA,0,https://www.airbnb.com/rooms/33733567
33733570,400,Cannonmills,3,1,1,2,NA,0,https://www.airbnb.com/rooms/33733570
33733574,200,Cannonmills,1,1,1,1,NA,0,https://www.airbnb.com/rooms/33733574
33733576,300,Cannonmills,2,1,1,1,90,2,https://www.airbnb.com/rooms/33733576
33733580,450,Cannonmills,4,1,1,3,NA,0,https://www.airbnb.com/rooms/33733580
33737337,179,Marchmont,10,2,5,5,NA,0,https://www.airbnb.com/rooms/33737337
33741105,66,Leith,4,1,1,1,98,10,https://www.airbnb.com/rooms/33741105
33742079,45,NA,4,1,2,2,98,11,https://www.airbnb.com/rooms/33742079
33742774,30,Haymarket,2,1,1,1,100,6,https://www.airbnb.com/rooms/33742774
33745073,35,Leith,2,1,1,1,100,3,https://www.airbnb.com/rooms/33745073
33746119,50,Newington,2,1,1,1,95,4,https://www.airbnb.com/rooms/33746119
33746929,240,Leith,12,2,3,9,NA,0,https://www.airbnb.com/rooms/33746929
33760773,67,Old Town,3,1,2,2,100,7,https://www.airbnb.com/rooms/33760773
33761014,45,Old Town,2,2,1,1,NA,0,https://www.airbnb.com/rooms/33761014
33762449,120,Old Town,6,1,2,2,100,4,https://www.airbnb.com/rooms/33762449
33763496,242,Old Town,1,1,2,4,NA,0,https://www.airbnb.com/rooms/33763496
33763543,242,Old Town,5,1,2,4,NA,0,https://www.airbnb.com/rooms/33763543
33763561,215,Old Town,4,1,1,2,NA,0,https://www.airbnb.com/rooms/33763561
33763985,100,Southside,6,2,2,3,NA,0,https://www.airbnb.com/rooms/33763985
33768340,80,NA,4,1,2,2,100,3,https://www.airbnb.com/rooms/33768340
33772508,110,Stockbridge,2,1,0,1,100,3,https://www.airbnb.com/rooms/33772508
33773273,40,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33773273
33776882,69,Old Town,3,1,1,2,95,4,https://www.airbnb.com/rooms/33776882
33780233,30,NA,2,1,1,1,95,4,https://www.airbnb.com/rooms/33780233
33782672,150,NA,4,1,1,1,NA,0,https://www.airbnb.com/rooms/33782672
33783210,35,Newington,1,1,1,1,NA,0,https://www.airbnb.com/rooms/33783210
33791341,102,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33791341
33793109,120,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33793109
33794072,75,Newington,3,1,1,3,NA,0,https://www.airbnb.com/rooms/33794072
33798680,52,Stockbridge,4,1,2,3,NA,0,https://www.airbnb.com/rooms/33798680
33799355,70,New Town,2,1,1,1,100,4,https://www.airbnb.com/rooms/33799355
33803250,200,Leith,3,1,2,3,NA,0,https://www.airbnb.com/rooms/33803250
33804014,220,Leith,5,2,3,3,NA,0,https://www.airbnb.com/rooms/33804014
33807726,200,Leith,2,1,1,2,NA,0,https://www.airbnb.com/rooms/33807726
33808293,360,Leith,6,1,1,6,NA,0,https://www.airbnb.com/rooms/33808293
33820127,315,Marchmont,12,2,6,6,80,1,https://www.airbnb.com/rooms/33820127
33821459,45,Leith,2,1,1,2,100,2,https://www.airbnb.com/rooms/33821459
33821470,85,Marchmont,2,1,1,2,80,1,https://www.airbnb.com/rooms/33821470
33822065,NA,Leith,6,1,2,2,97,7,https://www.airbnb.com/rooms/33822065
33824163,100,West End,4,1,2,2,100,4,https://www.airbnb.com/rooms/33824163
33825558,100,Southside,4,2,2,2,92,5,https://www.airbnb.com/rooms/33825558
33825793,63,Leith,3,1,2,2,91,7,https://www.airbnb.com/rooms/33825793
33827591,34,Haymarket,2,1,1,1,90,18,https://www.airbnb.com/rooms/33827591
33827746,37,Haymarket,2,1,1,1,94,17,https://www.airbnb.com/rooms/33827746
33828178,40,NA,2,1,1,1,85,4,https://www.airbnb.com/rooms/33828178
33830995,95,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33830995
33831539,45,NA,2,1,1,1,98,12,https://www.airbnb.com/rooms/33831539
33833188,120,Leith,6,2,2,5,100,1,https://www.airbnb.com/rooms/33833188
33841640,250,NA,5,1,3,4,NA,0,https://www.airbnb.com/rooms/33841640
33845382,35,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33845382
33845813,64,Morningside,1,1,1,1,NA,0,https://www.airbnb.com/rooms/33845813
33847483,98,Haymarket,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33847483
33849724,39,West End,2,1,1,1,91,28,https://www.airbnb.com/rooms/33849724
33850973,85,NA,4,1,2,2,100,3,https://www.airbnb.com/rooms/33850973
33852526,25,NA,1,1,1,1,NA,0,https://www.airbnb.com/rooms/33852526
33865307,20,Haymarket,1,1,1,1,99,15,https://www.airbnb.com/rooms/33865307
33869291,30,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33869291
33870773,20,Marchmont,1,1,1,1,93,9,https://www.airbnb.com/rooms/33870773
33872299,34,Leith,2,1,1,1,94,7,https://www.airbnb.com/rooms/33872299
33875329,27,NA,2,1,1,0,95,11,https://www.airbnb.com/rooms/33875329
33875540,171,NA,6,2,5,5,NA,0,https://www.airbnb.com/rooms/33875540
33877402,200,Old Town,4,1,2,3,80,1,https://www.airbnb.com/rooms/33877402
33877714,75,NA,4,1,2,2,100,1,https://www.airbnb.com/rooms/33877714
33889049,30,Leith,2,1,1,0,89,7,https://www.airbnb.com/rooms/33889049
33889250,NA,Leith,2,1,1,1,93,6,https://www.airbnb.com/rooms/33889250
33889353,60,NA,2,1,1,1,90,4,https://www.airbnb.com/rooms/33889353
33890296,100,Newington,3,1,1,3,100,1,https://www.airbnb.com/rooms/33890296
33893262,216,Newington,10,2,5,5,NA,0,https://www.airbnb.com/rooms/33893262
33894414,101,Newington,6,1,3,3,100,2,https://www.airbnb.com/rooms/33894414
33895803,120,Bruntsfield,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33895803
33897848,150,Leith,8,2,4,4,93,8,https://www.airbnb.com/rooms/33897848
33898721,45,New Town,2,1,1,1,94,14,https://www.airbnb.com/rooms/33898721
33901221,60,New Town,2,1,1,2,100,4,https://www.airbnb.com/rooms/33901221
33902869,135,Morningside,5,1,2,2,NA,0,https://www.airbnb.com/rooms/33902869
33906053,180,Southside,5,2,2,3,100,1,https://www.airbnb.com/rooms/33906053
33907275,110,NA,2,1,2,1,100,1,https://www.airbnb.com/rooms/33907275
33907668,130,Leith,6,2,3,3,70,4,https://www.airbnb.com/rooms/33907668
33909831,100,Cannonmills,4,2,2,2,NA,0,https://www.airbnb.com/rooms/33909831
33919295,70,Leith,4,1,2,2,97,7,https://www.airbnb.com/rooms/33919295
33921440,108,Cannonmills,6,1,3,4,80,2,https://www.airbnb.com/rooms/33921440
33922282,50,Southside,2,1.5,1,1,NA,0,https://www.airbnb.com/rooms/33922282
33924503,500,New Town,4,2,2,3,NA,0,https://www.airbnb.com/rooms/33924503
33935502,200,Leith,8,2,3,6,96,9,https://www.airbnb.com/rooms/33935502
33937619,20,Leith,4,1.5,1,3,96,5,https://www.airbnb.com/rooms/33937619
33938510,20,Leith,3,1.5,1,3,84,5,https://www.airbnb.com/rooms/33938510
33939209,170,Old Town,6,2,3,3,NA,0,https://www.airbnb.com/rooms/33939209
33939893,150,New Town,4,1,2,2,100,1,https://www.airbnb.com/rooms/33939893
33954337,999,New Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33954337
33956941,39,Bruntsfield,6,1,3,3,100,2,https://www.airbnb.com/rooms/33956941
33959803,80,West End,4,2,2,3,100,3,https://www.airbnb.com/rooms/33959803
33962031,239,Old Town,5,1,3,3,NA,0,https://www.airbnb.com/rooms/33962031
33964957,140,Leith,5,1,2,2,100,1,https://www.airbnb.com/rooms/33964957
33976251,134,Southside,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33976251
33979339,100,Haymarket,5,2,3,3,93,3,https://www.airbnb.com/rooms/33979339
33979499,208,Marchmont,3,1,2,2,60,1,https://www.airbnb.com/rooms/33979499
33980214,210,Marchmont,3,1,1,1,NA,0,https://www.airbnb.com/rooms/33980214
33980221,232,Marchmont,4,1,2,3,NA,0,https://www.airbnb.com/rooms/33980221
33980250,231,Old Town,4,1,2,3,NA,0,https://www.airbnb.com/rooms/33980250
33980305,264,Marchmont,6,1,3,4,NA,0,https://www.airbnb.com/rooms/33980305
33980336,267,Marchmont,5,1,2,3,NA,0,https://www.airbnb.com/rooms/33980336
33980360,241,Marchmont,4,1,2,3,NA,0,https://www.airbnb.com/rooms/33980360
33980371,226,Marchmont,3,1,1,1,NA,0,https://www.airbnb.com/rooms/33980371
33980394,222,Old Town,3,1,1,1,NA,0,https://www.airbnb.com/rooms/33980394
33980447,222,Marchmont,4,1,2,3,NA,0,https://www.airbnb.com/rooms/33980447
33980478,233,Marchmont,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33980478
33980499,226,Marchmont,3,1,1,1,NA,0,https://www.airbnb.com/rooms/33980499
33980534,225,Marchmont,4,1,1,2,NA,0,https://www.airbnb.com/rooms/33980534
33980559,214,Newington,3,1,1,1,NA,0,https://www.airbnb.com/rooms/33980559
33980581,241,Marchmont,5,1,2,4,NA,0,https://www.airbnb.com/rooms/33980581
33985233,89,Leith,4,1,2,3,96,5,https://www.airbnb.com/rooms/33985233
33986921,130,West End,4,0,2,2,NA,0,https://www.airbnb.com/rooms/33986921
33989060,100,Leith,5,1,2,2,73,3,https://www.airbnb.com/rooms/33989060
33993656,49,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33993656
33994950,200,Leith,10,1.5,3,8,NA,0,https://www.airbnb.com/rooms/33994950
33995610,150,NA,8,1.5,3,6,NA,0,https://www.airbnb.com/rooms/33995610
33999273,128,Southside,5,2,2,3,96,14,https://www.airbnb.com/rooms/33999273
34007531,80,Haymarket,3,1,1,2,NA,0,https://www.airbnb.com/rooms/34007531
34007876,100,New Town,4,1,2,3,100,6,https://www.airbnb.com/rooms/34007876
34007884,280,Old Town,4,1,2,2,NA,0,https://www.airbnb.com/rooms/34007884
34007893,218,Tollcross,6,2,3,3,NA,0,https://www.airbnb.com/rooms/34007893
34008164,200,New Town,4,1.5,2,2,95,4,https://www.airbnb.com/rooms/34008164
34008392,200,NA,8,3,4,6,NA,0,https://www.airbnb.com/rooms/34008392
34011035,80,Old Town,4,1,2,2,98,11,https://www.airbnb.com/rooms/34011035
34013147,500,Old Town,4,1,0,4,NA,0,https://www.airbnb.com/rooms/34013147
34013488,500,Old Town,6,0,0,6,NA,0,https://www.airbnb.com/rooms/34013488
34016578,40,Southside,2,1,1,1,87,3,https://www.airbnb.com/rooms/34016578
34019914,79,Leith,4,1,2,2,100,1,https://www.airbnb.com/rooms/34019914
34031402,96,West End,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34031402
34031429,90,West End,2,1,1,1,80,1,https://www.airbnb.com/rooms/34031429
34031458,110,West End,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34031458
34031504,130,West End,4,1,1,2,NA,0,https://www.airbnb.com/rooms/34031504
34031520,120,West End,4,1,1,2,NA,0,https://www.airbnb.com/rooms/34031520
34031589,78,Leith,4,1,1,2,NA,0,https://www.airbnb.com/rooms/34031589
34032030,150,West End,2,1,1,2,NA,0,https://www.airbnb.com/rooms/34032030
34032056,140,West End,4,1,1,2,NA,0,https://www.airbnb.com/rooms/34032056
34032098,174,West End,2,1,1,2,NA,0,https://www.airbnb.com/rooms/34032098
34032129,155,West End,2,1,1,2,NA,0,https://www.airbnb.com/rooms/34032129
34033526,50,Leith,2,1,1,1,100,1,https://www.airbnb.com/rooms/34033526
34037569,200,Old Town,4,2,2,2,NA,0,https://www.airbnb.com/rooms/34037569
34039153,150,West End,6,1,3,3,NA,0,https://www.airbnb.com/rooms/34039153
34047724,60,NA,4,2,2,2,100,2,https://www.airbnb.com/rooms/34047724
34048133,80,Haymarket,4,1.5,2,2,98,8,https://www.airbnb.com/rooms/34048133
34048592,190,Bruntsfield,4,1,2,2,NA,0,https://www.airbnb.com/rooms/34048592
34051234,80,Newington,5,1,3,3,95,4,https://www.airbnb.com/rooms/34051234
34060697,200,Marchmont,6,2,2,3,100,2,https://www.airbnb.com/rooms/34060697
34061918,35,NA,2,1,1,1,93,3,https://www.airbnb.com/rooms/34061918
34072495,300,Leith,5,1,2,4,100,2,https://www.airbnb.com/rooms/34072495
34072609,48,Haymarket,2,1,0,1,80,1,https://www.airbnb.com/rooms/34072609
34075095,65,NA,2,1,1,2,100,2,https://www.airbnb.com/rooms/34075095
34080483,50,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34080483
34084148,80,Newington,4,1,2,2,NA,0,https://www.airbnb.com/rooms/34084148
34091073,90,Cannonmills,4,1,1,2,100,1,https://www.airbnb.com/rooms/34091073
34102160,120,Stockbridge,4,1,2,2,NA,0,https://www.airbnb.com/rooms/34102160
34102215,250,New Town,4,3,2,2,NA,0,https://www.airbnb.com/rooms/34102215
34103758,85,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34103758
34106329,120,West End,4,1,1,2,NA,0,https://www.airbnb.com/rooms/34106329
34106383,150,West End,4,1,1,2,NA,0,https://www.airbnb.com/rooms/34106383
34106423,130,West End,4,1,1,2,NA,0,https://www.airbnb.com/rooms/34106423
34106818,95,West End,1,1,1,1,NA,0,https://www.airbnb.com/rooms/34106818
34106865,85,West End,1,1,1,1,NA,0,https://www.airbnb.com/rooms/34106865
34106905,75,West End,1,1,1,1,NA,0,https://www.airbnb.com/rooms/34106905
34107860,150,West End,3,1,1,2,NA,0,https://www.airbnb.com/rooms/34107860
34107902,140,West End,3,1,1,2,NA,0,https://www.airbnb.com/rooms/34107902
34108009,95,West End,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34108009
34108068,140,West End,3,1,1,2,NA,0,https://www.airbnb.com/rooms/34108068
34108263,87,Haymarket,6,1,3,3,100,6,https://www.airbnb.com/rooms/34108263
34108619,45,Morningside,1,1,1,1,NA,0,https://www.airbnb.com/rooms/34108619
34109984,85,Cannonmills,4,1.5,2,2,100,2,https://www.airbnb.com/rooms/34109984
34110916,140,Marchmont,10,2,5,5,NA,0,https://www.airbnb.com/rooms/34110916
34112327,31,NA,2,1,1,1,91,9,https://www.airbnb.com/rooms/34112327
34115869,110,NA,4,1,2,2,100,2,https://www.airbnb.com/rooms/34115869
34117923,55,Marchmont,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34117923
34117969,70,Leith,3,1,2,2,100,5,https://www.airbnb.com/rooms/34117969
34119291,179,Southside,2,1,1,1,100,1,https://www.airbnb.com/rooms/34119291
34119674,50,Haymarket,2,1,1,1,100,3,https://www.airbnb.com/rooms/34119674
34125391,30,Marchmont,1,1,1,1,95,4,https://www.airbnb.com/rooms/34125391
34132876,30,NA,3,1,1,2,100,2,https://www.airbnb.com/rooms/34132876
34134267,50,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34134267
34134656,55,Haymarket,4,1,2,2,97,6,https://www.airbnb.com/rooms/34134656
34135768,100,West End,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34135768
34135942,114,West End,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34135942
34137423,50,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34137423
34137548,109,Stockbridge,6,1,1,3,88,5,https://www.airbnb.com/rooms/34137548
34137824,125,Leith,6,1,3,3,NA,0,https://www.airbnb.com/rooms/34137824
34138316,40,Stockbridge,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34138316
34146815,15,NA,1,1,1,1,NA,0,https://www.airbnb.com/rooms/34146815
34148367,51,NA,4,1,2,2,92,10,https://www.airbnb.com/rooms/34148367
34150797,100,Haymarket,4,2,2,1,NA,0,https://www.airbnb.com/rooms/34150797
34150906,100,NA,6,1,2,4,NA,0,https://www.airbnb.com/rooms/34150906
34152354,39,Haymarket,3,2,2,2,95,4,https://www.airbnb.com/rooms/34152354
34158448,95,New Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34158448
34159466,45,Haymarket,2,1,1,1,90,10,https://www.airbnb.com/rooms/34159466
34162819,NA,NA,8,1,4,4,NA,0,https://www.airbnb.com/rooms/34162819
34162979,159,Haymarket,6,1,2,2,NA,0,https://www.airbnb.com/rooms/34162979
34163570,100,Old Town,5,1,2,3,100,5,https://www.airbnb.com/rooms/34163570
34163771,110,Leith,6,2,3,5,100,1,https://www.airbnb.com/rooms/34163771
34165459,125,Cannonmills,6,2,3,3,100,4,https://www.airbnb.com/rooms/34165459
34168270,NA,Marchmont,16,2,4,21,NA,0,https://www.airbnb.com/rooms/34168270
34168447,250,Old Town,8,2,3,6,93,3,https://www.airbnb.com/rooms/34168447
34170192,120,Marchmont,4,1,2,2,NA,0,https://www.airbnb.com/rooms/34170192
34170387,120,Cannonmills,4,1,2,2,100,1,https://www.airbnb.com/rooms/34170387
34170778,110,West End,4,2,2,2,NA,0,https://www.airbnb.com/rooms/34170778
34170784,900,Bruntsfield,14,2,3,10,NA,0,https://www.airbnb.com/rooms/34170784
34170835,34,Haymarket,2,1,1,2,87,12,https://www.airbnb.com/rooms/34170835
34171077,120,Bruntsfield,4,1,2,2,NA,0,https://www.airbnb.com/rooms/34171077
34171261,80,Cannonmills,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34171261
34178888,81,Tollcross,4,1,1,2,100,1,https://www.airbnb.com/rooms/34178888
34190291,50,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34190291
34192401,35,NA,2,1,1,1,93,3,https://www.airbnb.com/rooms/34192401
34192720,NA,Old Town,4,1,1,2,95,11,https://www.airbnb.com/rooms/34192720
34193365,160,NA,4,1,2,5,100,2,https://www.airbnb.com/rooms/34193365
34194291,65,Leith,4,1,1,2,88,5,https://www.airbnb.com/rooms/34194291
34195534,230,New Town,6,2,3,3,100,2,https://www.airbnb.com/rooms/34195534
34199172,180,Stockbridge,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34199172
34199380,48,Stockbridge,4,1,2,2,100,4,https://www.airbnb.com/rooms/34199380
34199593,250,Newington,10,2,5,5,NA,0,https://www.airbnb.com/rooms/34199593
34199819,500,West End,6,1,2,4,100,1,https://www.airbnb.com/rooms/34199819
34201855,40,NA,2,1,1,2,NA,0,https://www.airbnb.com/rooms/34201855
34206812,36,NA,2,1,1,1,93,3,https://www.airbnb.com/rooms/34206812
34215314,120,Haymarket,2,1,1,1,NA,0,https://www.airbnb.com/rooms/34215314
