Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Romania,ROU,1956,NA,NA,17687296
Romania,ROU,1957,NA,NA,17886689
Romania,ROU,1958,NA,NA,18078643
Romania,ROU,1959,NA,NA,18254608
Romania,ROU,1960,NA,NA,18407002
Romania,ROU,1961,NA,NA,18533445
Romania,ROU,1962,NA,NA,18640463
Romania,ROU,1963,NA,NA,18745088
Romania,ROU,1964,NA,NA,18870340
Romania,ROU,1965,NA,NA,19031999
Romania,ROU,1966,NA,NA,19237491
Romania,ROU,1967,NA,NA,19480203
Romania,ROU,1968,NA,NA,19744551
Romania,ROU,1969,NA,NA,20007565
Romania,ROU,1970,NA,NA,20252540
Romania,ROU,1971,NA,NA,20473447
Romania,ROU,1972,NA,NA,20674980
Romania,ROU,1973,NA,NA,20863942
Romania,ROU,1974,NA,NA,21051489
Romania,ROU,1975,NA,NA,21245107
Romania,ROU,1976,NA,NA,21447200
Romania,ROU,1977,NA,NA,21652976
Romania,ROU,1978,NA,NA,21854285
Romania,ROU,1979,NA,NA,22039699
Romania,ROU,1980,NA,NA,22201389
Romania,ROU,1981,NA,NA,22333737
Romania,ROU,1982,NA,NA,22439782
Romania,ROU,1983,NA,NA,22530615
Romania,ROU,1984,NA,NA,22622239
Romania,ROU,1985,NA,NA,22724837
Romania,ROU,1986,NA,NA,22845000
Romania,ROU,1987,NA,NA,22975571
Romania,ROU,1988,NA,NA,23096515
Romania,ROU,1989,NA,NA,23179894
Romania,ROU,1990,NA,NA,23206719
Romania,ROU,1991,NA,NA,23169554
Romania,ROU,1992,NA,NA,23077600
Romania,ROU,1993,NA,NA,22948987
Romania,ROU,1994,NA,NA,22810195
Romania,ROU,1995,NA,NA,22680954
Romania,ROU,1996,NA,NA,22567385
Romania,ROU,1997,NA,NA,22465454
Romania,ROU,1998,NA,NA,22372555
Romania,ROU,1999,NA,NA,22282690
Romania,ROU,2000,NA,NA,22191683
Romania,ROU,2001,NA,NA,22100007
Romania,ROU,2002,NA,NA,22010781
Romania,ROU,2003,NA,NA,21925307
Romania,ROU,2004,NA,NA,21845264
Romania,ROU,2005,NA,NA,21771749
Romania,ROU,2006,NA,NA,21705175
Romania,ROU,2007,NA,NA,21644886
Romania,ROU,2008,NA,NA,21589544
Romania,ROU,2009,NA,NA,21537219
Romania,ROU,2010,3610,875170,21486371
Romania,ROU,2011,NA,NA,21436495
Romania,ROU,2012,NA,NA,21387517
Romania,ROU,2013,NA,NA,21338815
Russia,RUS,1800,NA,NA,31088398
Russia,RUS,1820,NA,NA,31088398
Russia,RUS,1950,NA,NA,102702461
Russia,RUS,1951,NA,NA,104248118
Russia,RUS,1952,NA,NA,105950299
Russia,RUS,1953,NA,NA,107743349
Russia,RUS,1954,NA,NA,109574025
Russia,RUS,1955,NA,NA,111401500
Russia,RUS,1956,NA,NA,113197858
Russia,RUS,1957,NA,NA,114947600
Russia,RUS,1958,NA,NA,116646132
Russia,RUS,1959,NA,NA,118297268
Russia,RUS,1960,NA,NA,119905701
Russia,RUS,1961,NA,NA,121468992
Russia,RUS,1962,NA,NA,122970547
Russia,RUS,1963,NA,NA,124376611
Russia,RUS,1964,NA,NA,125644787
Russia,RUS,1965,NA,NA,126749106
Russia,RUS,1966,NA,NA,127674585
Russia,RUS,1967,NA,NA,128441372
Russia,RUS,1968,NA,NA,129102954
Russia,RUS,1969,NA,NA,129734240
Russia,RUS,1970,NA,NA,130391798
Russia,RUS,1971,NA,NA,131095450
Russia,RUS,1972,NA,NA,131838010
Russia,RUS,1973,NA,NA,132616141
Russia,RUS,1974,NA,NA,133417243
Russia,RUS,1975,NA,NA,134232512
Russia,RUS,1976,NA,NA,135063873
Russia,RUS,1977,NA,NA,135919205
Russia,RUS,1978,NA,NA,136801278
Russia,RUS,1979,NA,NA,137713118
Russia,RUS,1980,NA,NA,138655363
Russia,RUS,1981,NA,NA,139619492
Russia,RUS,1982,NA,NA,140598335
Russia,RUS,1983,NA,NA,141593874
Russia,RUS,1984,NA,NA,142609801
Russia,RUS,1985,NA,NA,143642108
Russia,RUS,1986,NA,NA,144695549
Russia,RUS,1987,NA,NA,145748948
Russia,RUS,1988,NA,NA,146740928
Russia,RUS,1989,NA,NA,147591465
Russia,RUS,1990,NA,NA,148243501
Russia,RUS,1991,NA,NA,148673813
Russia,RUS,1992,NA,NA,148897737
Russia,RUS,1993,NA,NA,148945559
Russia,RUS,1994,NA,NA,148866314
Russia,RUS,1995,NA,NA,148698582
Russia,RUS,1996,NA,NA,148456965
Russia,RUS,1997,NA,NA,148139274
Russia,RUS,1998,NA,NA,147749214
Russia,RUS,1999,NA,NA,147286725
Russia,RUS,2000,NA,NA,146757517
Russia,RUS,2001,NA,NA,146161742
Russia,RUS,2002,NA,NA,145519641
Russia,RUS,2003,NA,NA,144880469
Russia,RUS,2004,NA,NA,144306982
Russia,RUS,2005,NA,NA,143843159
Russia,RUS,2006,NA,NA,143510059
Russia,RUS,2007,NA,NA,143294533
Russia,RUS,2008,NA,NA,143163100
Russia,RUS,2009,NA,NA,143064078
Russia,RUS,2010,80759,10812537,142958164
Russia,RUS,2011,NA,NA,142835555
Russia,RUS,2012,NA,NA,142703181
Russia,RUS,2013,NA,NA,142557892
Rwanda,RWA,1800,NA,NA,928368
Rwanda,RWA,1820,NA,NA,928368
Rwanda,RWA,1950,NA,NA,2072195
Rwanda,RWA,1951,NA,NA,2128012
Rwanda,RWA,1952,NA,NA,2187504
Rwanda,RWA,1953,NA,NA,2250407
Rwanda,RWA,1954,NA,NA,2316489
Rwanda,RWA,1955,NA,NA,2385553
Rwanda,RWA,1956,NA,NA,2457436
Rwanda,RWA,1957,NA,NA,2532004
Rwanda,RWA,1958,NA,NA,2609162
Rwanda,RWA,1959,NA,NA,2688844
Rwanda,RWA,1960,NA,NA,2771018
Rwanda,RWA,1961,NA,NA,2855692
Rwanda,RWA,1962,NA,NA,2942908
Rwanda,RWA,1963,NA,NA,3032745
Rwanda,RWA,1964,NA,NA,3125315
Rwanda,RWA,1965,NA,NA,3220770
Rwanda,RWA,1966,NA,NA,3319229
Rwanda,RWA,1967,NA,NA,3420890
Rwanda,RWA,1968,NA,NA,3526088
Rwanda,RWA,1969,NA,NA,3635227
Rwanda,RWA,1970,NA,NA,3748672
Rwanda,RWA,1971,NA,NA,3866501
Rwanda,RWA,1972,NA,NA,3988895
Rwanda,RWA,1973,NA,NA,4116446
Rwanda,RWA,1974,NA,NA,4249861
Rwanda,RWA,1975,NA,NA,4389619
Rwanda,RWA,1976,NA,NA,4536057
Rwanda,RWA,1977,NA,NA,4688997
Rwanda,RWA,1978,NA,NA,4847747
Rwanda,RWA,1979,NA,NA,5011299
Rwanda,RWA,1980,NA,NA,5178927
Rwanda,RWA,1981,NA,NA,5343129
Rwanda,RWA,1982,NA,NA,5502531
Rwanda,RWA,1983,NA,NA,5669024
Rwanda,RWA,1984,NA,NA,5859270
Rwanda,RWA,1985,NA,NA,6080907
Rwanda,RWA,1986,NA,NA,6356230
Rwanda,RWA,1987,NA,NA,6672124
Rwanda,RWA,1988,NA,NA,6959599
Rwanda,RWA,1989,NA,NA,7124870
Rwanda,RWA,1990,NA,NA,7109538
Rwanda,RWA,1991,NA,NA,6871192
Rwanda,RWA,1992,NA,NA,6452688
Rwanda,RWA,1993,NA,NA,5984449
Rwanda,RWA,1994,NA,NA,5648306
Rwanda,RWA,1995,NA,NA,5570206
Rwanda,RWA,1996,NA,NA,5803830
Rwanda,RWA,1997,NA,NA,6297733
Rwanda,RWA,1998,NA,NA,6944116
Rwanda,RWA,1999,NA,NA,7582861
Rwanda,RWA,2000,NA,NA,8098344
Rwanda,RWA,2001,NA,NA,8456968
Rwanda,RWA,2002,NA,NA,8696378
Rwanda,RWA,2003,NA,NA,8857859
Rwanda,RWA,2004,NA,NA,9009655
Rwanda,RWA,2005,NA,NA,9201727
Rwanda,RWA,2006,NA,NA,9441406
Rwanda,RWA,2007,NA,NA,9710531
Rwanda,RWA,2008,NA,NA,10004092
Rwanda,RWA,2009,NA,NA,10311275
Rwanda,RWA,2010,NA,NA,10624005
Rwanda,RWA,2011,NA,NA,10942950
Rwanda,RWA,2012,NA,NA,11271786
Rwanda,RWA,2013,NA,NA,11608439
Saint Helena,SHN,1800,NA,NA,1997
Saint Helena,SHN,1820,NA,NA,1997
Saint Helena,SHN,1854,NA,NA,6300
Saint Helena,SHN,1861,NA,NA,6900
Saint Helena,SHN,1871,NA,NA,6200
Saint Helena,SHN,1881,NA,NA,5100
Saint Helena,SHN,1891,NA,NA,3900
Saint Helena,SHN,1901,NA,NA,3300
Saint Helena,SHN,1911,NA,NA,3500
Saint Helena,SHN,1921,NA,NA,3700
Saint Helena,SHN,1931,NA,NA,4200
Saint Helena,SHN,1946,NA,NA,5000
Saint Helena,SHN,1950,NA,NA,4972
Saint Helena,SHN,1951,NA,NA,5005
Saint Helena,SHN,1952,NA,NA,5009
Saint Helena,SHN,1953,NA,NA,4992
Saint Helena,SHN,1954,NA,NA,4963
Saint Helena,SHN,1955,NA,NA,4928
Saint Helena,SHN,1956,NA,NA,4890
Saint Helena,SHN,1957,NA,NA,4852
Saint Helena,SHN,1958,NA,NA,4814
Saint Helena,SHN,1959,NA,NA,4776
Saint Helena,SHN,1960,NA,NA,4738
Saint Helena,SHN,1961,NA,NA,4700
Saint Helena,SHN,1962,NA,NA,4665
Saint Helena,SHN,1963,NA,NA,4639
Saint Helena,SHN,1964,NA,NA,4629
Saint Helena,SHN,1965,NA,NA,4639
Saint Helena,SHN,1966,NA,NA,4671
Saint Helena,SHN,1967,NA,NA,4725
Saint Helena,SHN,1968,NA,NA,4791
Saint Helena,SHN,1969,NA,NA,4865
Saint Helena,SHN,1970,NA,NA,4937
Saint Helena,SHN,1971,NA,NA,5008
Saint Helena,SHN,1972,NA,NA,5078
Saint Helena,SHN,1973,NA,NA,5144
Saint Helena,SHN,1974,NA,NA,5203
Saint Helena,SHN,1975,NA,NA,5253
Saint Helena,SHN,1976,NA,NA,5291
Saint Helena,SHN,1977,NA,NA,5317
Saint Helena,SHN,1978,NA,NA,5339
Saint Helena,SHN,1979,NA,NA,5364
Saint Helena,SHN,1980,NA,NA,5399
Saint Helena,SHN,1981,NA,NA,5446
Saint Helena,SHN,1982,NA,NA,5500
Saint Helena,SHN,1983,NA,NA,5556
Saint Helena,SHN,1984,NA,NA,5602
Saint Helena,SHN,1985,NA,NA,5631
Saint Helena,SHN,1986,NA,NA,5640
Saint Helena,SHN,1987,NA,NA,5633
Saint Helena,SHN,1988,NA,NA,5611
Saint Helena,SHN,1989,NA,NA,5578
Saint Helena,SHN,1990,NA,NA,5537
Saint Helena,SHN,1991,NA,NA,5488
Saint Helena,SHN,1992,NA,NA,5430
Saint Helena,SHN,1993,NA,NA,5370
Saint Helena,SHN,1994,NA,NA,5312
Saint Helena,SHN,1995,NA,NA,5261
Saint Helena,SHN,1996,NA,NA,5220
Saint Helena,SHN,1997,NA,NA,5187
Saint Helena,SHN,1998,NA,NA,5155
Saint Helena,SHN,1999,NA,NA,5115
Saint Helena,SHN,2000,NA,NA,5059
Saint Helena,SHN,2001,NA,NA,4986
Saint Helena,SHN,2002,NA,NA,4901
Saint Helena,SHN,2003,NA,NA,4805
Saint Helena,SHN,2004,NA,NA,4702
Saint Helena,SHN,2005,NA,NA,4598
Saint Helena,SHN,2006,NA,NA,4493
Saint Helena,SHN,2007,NA,NA,4388
Saint Helena,SHN,2008,NA,NA,4288
Saint Helena,SHN,2009,NA,NA,4197
Saint Helena,SHN,2010,96,6839,4118
Saint Helena,SHN,2011,NA,NA,4055
Saint Helena,SHN,2012,NA,NA,4005
Saint Helena,SHN,2013,NA,NA,3970
Saint Kitts and Nevis,KNA,1800,NA,NA,17202
Saint Kitts and Nevis,KNA,1820,NA,NA,17202
Saint Kitts and Nevis,KNA,1950,NA,NA,46054
Saint Kitts and Nevis,KNA,1951,NA,NA,46147
Saint Kitts and Nevis,KNA,1952,NA,NA,46509
Saint Kitts and Nevis,KNA,1953,NA,NA,47068
Saint Kitts and Nevis,KNA,1954,NA,NA,47756
Saint Kitts and Nevis,KNA,1955,NA,NA,48511
Saint Kitts and Nevis,KNA,1956,NA,NA,49268
Saint Kitts and Nevis,KNA,1957,NA,NA,49968
Saint Kitts and Nevis,KNA,1958,NA,NA,50556
Saint Kitts and Nevis,KNA,1959,NA,NA,50980
Saint Kitts and Nevis,KNA,1960,NA,NA,51201
Saint Kitts and Nevis,KNA,1961,NA,NA,51196
Saint Kitts and Nevis,KNA,1962,NA,NA,50965
Saint Kitts and Nevis,KNA,1963,NA,NA,50530
Saint Kitts and Nevis,KNA,1964,NA,NA,49930
Saint Kitts and Nevis,KNA,1965,NA,NA,49207
Saint Kitts and Nevis,KNA,1966,NA,NA,48351
Saint Kitts and Nevis,KNA,1967,NA,NA,47380
Saint Kitts and Nevis,KNA,1968,NA,NA,46398
Saint Kitts and Nevis,KNA,1969,NA,NA,45537
Saint Kitts and Nevis,KNA,1970,NA,NA,44887
Saint Kitts and Nevis,KNA,1971,NA,NA,44498
Saint Kitts and Nevis,KNA,1972,NA,NA,44339
Saint Kitts and Nevis,KNA,1973,NA,NA,44328
Saint Kitts and Nevis,KNA,1974,NA,NA,44342
Saint Kitts and Nevis,KNA,1975,NA,NA,44289
Saint Kitts and Nevis,KNA,1976,NA,NA,44146
Saint Kitts and Nevis,KNA,1977,NA,NA,43939
Saint Kitts and Nevis,KNA,1978,NA,NA,43685
Saint Kitts and Nevis,KNA,1979,NA,NA,43422
Saint Kitts and Nevis,KNA,1980,NA,NA,43174
Saint Kitts and Nevis,KNA,1981,NA,NA,42952
Saint Kitts and Nevis,KNA,1982,NA,NA,42746
Saint Kitts and Nevis,KNA,1983,NA,NA,42538
Saint Kitts and Nevis,KNA,1984,NA,NA,42298
Saint Kitts and Nevis,KNA,1985,NA,NA,42015
Saint Kitts and Nevis,KNA,1986,NA,NA,41674
Saint Kitts and Nevis,KNA,1987,NA,NA,41296
Saint Kitts and Nevis,KNA,1988,NA,NA,40955
Saint Kitts and Nevis,KNA,1989,NA,NA,40745
Saint Kitts and Nevis,KNA,1990,NA,NA,40731
Saint Kitts and Nevis,KNA,1991,NA,NA,40941
Saint Kitts and Nevis,KNA,1992,NA,NA,41349
Saint Kitts and Nevis,KNA,1993,NA,NA,41899
Saint Kitts and Nevis,KNA,1994,NA,NA,42511
Saint Kitts and Nevis,KNA,1995,NA,NA,43121
Saint Kitts and Nevis,KNA,1996,NA,NA,43714
Saint Kitts and Nevis,KNA,1997,NA,NA,44302
Saint Kitts and Nevis,KNA,1998,NA,NA,44888
Saint Kitts and Nevis,KNA,1999,NA,NA,45479
Saint Kitts and Nevis,KNA,2000,NA,NA,46083
Saint Kitts and Nevis,KNA,2001,NA,NA,46695
Saint Kitts and Nevis,KNA,2002,NA,NA,47307
Saint Kitts and Nevis,KNA,2003,NA,NA,47923
Saint Kitts and Nevis,KNA,2004,NA,NA,48543
Saint Kitts and Nevis,KNA,2005,NA,NA,49173
Saint Kitts and Nevis,KNA,2006,NA,NA,49811
Saint Kitts and Nevis,KNA,2007,NA,NA,50455
Saint Kitts and Nevis,KNA,2008,NA,NA,51102
Saint Kitts and Nevis,KNA,2009,NA,NA,51752
Saint Kitts and Nevis,KNA,2010,715,36102,52402
Saint Kitts and Nevis,KNA,2011,NA,NA,53051
Saint Kitts and Nevis,KNA,2012,NA,NA,53697
Saint Kitts and Nevis,KNA,2013,NA,NA,54338
Saint Lucia,LCA,1800,NA,NA,24000
Saint Lucia,LCA,1851,NA,NA,24000
Saint Lucia,LCA,1861,NA,NA,27000
Saint Lucia,LCA,1871,NA,NA,32000
Saint Lucia,LCA,1881,NA,NA,39000
Saint Lucia,LCA,1891,NA,NA,42000
Saint Lucia,LCA,1901,NA,NA,50000
Saint Lucia,LCA,1911,NA,NA,49000
Saint Lucia,LCA,1921,NA,NA,52000
Saint Lucia,LCA,1946,NA,NA,70000
Saint Lucia,LCA,1950,NA,NA,82783
Saint Lucia,LCA,1951,NA,NA,83898
Saint Lucia,LCA,1952,NA,NA,84828
Saint Lucia,LCA,1953,NA,NA,85605
Saint Lucia,LCA,1954,NA,NA,86266
Saint Lucia,LCA,1955,NA,NA,86851
Saint Lucia,LCA,1956,NA,NA,87403
Saint Lucia,LCA,1957,NA,NA,87968
Saint Lucia,LCA,1958,NA,NA,88594
Saint Lucia,LCA,1959,NA,NA,89330
Saint Lucia,LCA,1960,NA,NA,90213
Saint Lucia,LCA,1961,NA,NA,91264
Saint Lucia,LCA,1962,NA,NA,92480
Saint Lucia,LCA,1963,NA,NA,93830
Saint Lucia,LCA,1964,NA,NA,95264
Saint Lucia,LCA,1965,NA,NA,96738
Saint Lucia,LCA,1966,NA,NA,98263
Saint Lucia,LCA,1967,NA,NA,99834
Saint Lucia,LCA,1968,NA,NA,101385
Saint Lucia,LCA,1969,NA,NA,102825
Saint Lucia,LCA,1970,NA,NA,104101
Saint Lucia,LCA,1971,NA,NA,105169
Saint Lucia,LCA,1972,NA,NA,106064
Saint Lucia,LCA,1973,NA,NA,106905
Saint Lucia,LCA,1974,NA,NA,107857
Saint Lucia,LCA,1975,NA,NA,109038
Saint Lucia,LCA,1976,NA,NA,110501
Saint Lucia,LCA,1977,NA,NA,112203
Saint Lucia,LCA,1978,NA,NA,114053
Saint Lucia,LCA,1979,NA,NA,115915
Saint Lucia,LCA,1980,NA,NA,117691
Saint Lucia,LCA,1981,NA,NA,119337
Saint Lucia,LCA,1982,NA,NA,120897
Saint Lucia,LCA,1983,NA,NA,122463
Saint Lucia,LCA,1984,NA,NA,124172
Saint Lucia,LCA,1985,NA,NA,126116
Saint Lucia,LCA,1986,NA,NA,128336
Saint Lucia,LCA,1987,NA,NA,130776
Saint Lucia,LCA,1988,NA,NA,133315
Saint Lucia,LCA,1989,NA,NA,135777
Saint Lucia,LCA,1990,NA,NA,138042
Saint Lucia,LCA,1991,NA,NA,140056
Saint Lucia,LCA,1992,NA,NA,141863
Saint Lucia,LCA,1993,NA,NA,143551
Saint Lucia,LCA,1994,NA,NA,145255
Saint Lucia,LCA,1995,NA,NA,147067
Saint Lucia,LCA,1996,NA,NA,149022
Saint Lucia,LCA,1997,NA,NA,151079
Saint Lucia,LCA,1998,NA,NA,153172
Saint Lucia,LCA,1999,NA,NA,155204
Saint Lucia,LCA,2000,NA,NA,157108
Saint Lucia,LCA,2001,NA,NA,158859
Saint Lucia,LCA,2002,NA,NA,160491
Saint Lucia,LCA,2003,NA,NA,162055
Saint Lucia,LCA,2004,NA,NA,163631
Saint Lucia,LCA,2005,NA,NA,165275
Saint Lucia,LCA,2006,NA,NA,167002
Saint Lucia,LCA,2007,NA,NA,168793
Saint Lucia,LCA,2008,NA,NA,170624
Saint Lucia,LCA,2009,NA,NA,172458
Saint Lucia,LCA,2010,6709,163227,174267
Saint Lucia,LCA,2011,NA,NA,176044
Saint Lucia,LCA,2012,NA,NA,177794
Saint Lucia,LCA,2013,NA,NA,179515
Saint Pierre and Miquelon,SPM,2010,11,5888,NA
Saint Vincent and the Grenadines,VCT,1800,NA,NA,25781
Saint Vincent and the Grenadines,VCT,1820,NA,NA,25781
Saint Vincent and the Grenadines,VCT,1851,NA,NA,30000
Saint Vincent and the Grenadines,VCT,1861,NA,NA,32000
Saint Vincent and the Grenadines,VCT,1871,NA,NA,36000
Saint Vincent and the Grenadines,VCT,1881,NA,NA,41000
Saint Vincent and the Grenadines,VCT,1891,NA,NA,41000
Saint Vincent and the Grenadines,VCT,1901,NA,NA,48000
Saint Vincent and the Grenadines,VCT,1911,NA,NA,42000
Saint Vincent and the Grenadines,VCT,1921,NA,NA,44000
Saint Vincent and the Grenadines,VCT,1931,NA,NA,48000
Saint Vincent and the Grenadines,VCT,1946,NA,NA,62000
Saint Vincent and the Grenadines,VCT,1950,NA,NA,67000
Saint Vincent and the Grenadines,VCT,1951,NA,NA,68065
Saint Vincent and the Grenadines,VCT,1952,NA,NA,69265
Saint Vincent and the Grenadines,VCT,1953,NA,NA,70587
Saint Vincent and the Grenadines,VCT,1954,NA,NA,72014
Saint Vincent and the Grenadines,VCT,1955,NA,NA,73520
Saint Vincent and the Grenadines,VCT,1956,NA,NA,75073
Saint Vincent and the Grenadines,VCT,1957,NA,NA,76636
Saint Vincent and the Grenadines,VCT,1958,NA,NA,78165
Saint Vincent and the Grenadines,VCT,1959,NA,NA,79614
Saint Vincent and the Grenadines,VCT,1960,NA,NA,80948
Saint Vincent and the Grenadines,VCT,1961,NA,NA,82144
Saint Vincent and the Grenadines,VCT,1962,NA,NA,83207
Saint Vincent and the Grenadines,VCT,1963,NA,NA,84167
Saint Vincent and the Grenadines,VCT,1964,NA,NA,85076
Saint Vincent and the Grenadines,VCT,1965,NA,NA,85973
Saint Vincent and the Grenadines,VCT,1966,NA,NA,86863
Saint Vincent and the Grenadines,VCT,1967,NA,NA,87741
Saint Vincent and the Grenadines,VCT,1968,NA,NA,88623
Saint Vincent and the Grenadines,VCT,1969,NA,NA,89527
Saint Vincent and the Grenadines,VCT,1970,NA,NA,90465
Saint Vincent and the Grenadines,VCT,1971,NA,NA,91445
Saint Vincent and the Grenadines,VCT,1972,NA,NA,92463
Saint Vincent and the Grenadines,VCT,1973,NA,NA,93507
Saint Vincent and the Grenadines,VCT,1974,NA,NA,94556
Saint Vincent and the Grenadines,VCT,1975,NA,NA,95591
Saint Vincent and the Grenadines,VCT,1976,NA,NA,96609
Saint Vincent and the Grenadines,VCT,1977,NA,NA,97611
Saint Vincent and the Grenadines,VCT,1978,NA,NA,98590
Saint Vincent and the Grenadines,VCT,1979,NA,NA,99539
Saint Vincent and the Grenadines,VCT,1980,NA,NA,100450
Saint Vincent and the Grenadines,VCT,1981,NA,NA,101316
Saint Vincent and the Grenadines,VCT,1982,NA,NA,102135
Saint Vincent and the Grenadines,VCT,1983,NA,NA,102915
Saint Vincent and the Grenadines,VCT,1984,NA,NA,103669
Saint Vincent and the Grenadines,VCT,1985,NA,NA,104402
Saint Vincent and the Grenadines,VCT,1986,NA,NA,105123
Saint Vincent and the Grenadines,VCT,1987,NA,NA,105819
Saint Vincent and the Grenadines,VCT,1988,NA,NA,106465
Saint Vincent and the Grenadines,VCT,1989,NA,NA,107016
Saint Vincent and the Grenadines,VCT,1990,NA,NA,107449
Saint Vincent and the Grenadines,VCT,1991,NA,NA,107755
Saint Vincent and the Grenadines,VCT,1992,NA,NA,107950
Saint Vincent and the Grenadines,VCT,1993,NA,NA,108051
Saint Vincent and the Grenadines,VCT,1994,NA,NA,108089
Saint Vincent and the Grenadines,VCT,1995,NA,NA,108087
Saint Vincent and the Grenadines,VCT,1996,NA,NA,108049
Saint Vincent and the Grenadines,VCT,1997,NA,NA,107979
Saint Vincent and the Grenadines,VCT,1998,NA,NA,107907
Saint Vincent and the Grenadines,VCT,1999,NA,NA,107869
Saint Vincent and the Grenadines,VCT,2000,NA,NA,107891
Saint Vincent and the Grenadines,VCT,2001,NA,NA,107987
Saint Vincent and the Grenadines,VCT,2002,NA,NA,108150
Saint Vincent and the Grenadines,VCT,2003,NA,NA,108354
Saint Vincent and the Grenadines,VCT,2004,NA,NA,108566
Saint Vincent and the Grenadines,VCT,2005,NA,NA,108755
Saint Vincent and the Grenadines,VCT,2006,NA,NA,108918
Saint Vincent and the Grenadines,VCT,2007,NA,NA,109060
Saint Vincent and the Grenadines,VCT,2008,NA,NA,109178
Saint Vincent and the Grenadines,VCT,2009,NA,NA,109269
Saint Vincent and the Grenadines,VCT,2010,2245,120149,109333
Saint Vincent and the Grenadines,VCT,2011,NA,NA,109365
Saint Vincent and the Grenadines,VCT,2012,NA,NA,109367
Saint Vincent and the Grenadines,VCT,2013,NA,NA,109354
Samoa,WSM,1700,NA,NA,43000
Samoa,WSM,1800,NA,NA,47300
Samoa,WSM,1850,NA,NA,46899
Samoa,WSM,1900,NA,NA,33000
Samoa,WSM,1906,NA,NA,37000
Samoa,WSM,1911,NA,NA,38000
Samoa,WSM,1921,NA,NA,36000
Samoa,WSM,1926,NA,NA,40000
Samoa,WSM,1936,NA,NA,56000
Samoa,WSM,1945,NA,NA,68000
Samoa,WSM,1950,NA,NA,82102
Samoa,WSM,1951,NA,NA,84177
Samoa,WSM,1952,NA,NA,86410
Samoa,WSM,1953,NA,NA,88813
Samoa,WSM,1954,NA,NA,91390
Samoa,WSM,1955,NA,NA,94141
Samoa,WSM,1956,NA,NA,97054
Samoa,WSM,1957,NA,NA,100114
Samoa,WSM,1958,NA,NA,103296
Samoa,WSM,1959,NA,NA,106574
Samoa,WSM,1960,NA,NA,109917
Samoa,WSM,1961,NA,NA,113300
Samoa,WSM,1962,NA,NA,116702
Samoa,WSM,1963,NA,NA,120115
Samoa,WSM,1964,NA,NA,123530
Samoa,WSM,1965,NA,NA,126931
Samoa,WSM,1966,NA,NA,130320
Samoa,WSM,1967,NA,NA,133661
Samoa,WSM,1968,NA,NA,136856
Samoa,WSM,1969,NA,NA,139783
Samoa,WSM,1970,NA,NA,142354
Samoa,WSM,1971,NA,NA,144528
Samoa,WSM,1972,NA,NA,146330
Samoa,WSM,1973,NA,NA,147835
Samoa,WSM,1974,NA,NA,149155
Samoa,WSM,1975,NA,NA,150373
Samoa,WSM,1976,NA,NA,151524
Samoa,WSM,1977,NA,NA,152593
Samoa,WSM,1978,NA,NA,153557
Samoa,WSM,1979,NA,NA,154371
Samoa,WSM,1980,NA,NA,155016
Samoa,WSM,1981,NA,NA,155488
Samoa,WSM,1982,NA,NA,155831
Samoa,WSM,1983,NA,NA,156122
Samoa,WSM,1984,NA,NA,156459
Samoa,WSM,1985,NA,NA,156919
Samoa,WSM,1986,NA,NA,157531
Samoa,WSM,1987,NA,NA,158290
Samoa,WSM,1988,NA,NA,159187
Samoa,WSM,1989,NA,NA,160198
Samoa,WSM,1990,NA,NA,161308
Samoa,WSM,1991,NA,NA,162504
Samoa,WSM,1992,NA,NA,163790
Samoa,WSM,1993,NA,NA,165172
Samoa,WSM,1994,NA,NA,166662
Samoa,WSM,1995,NA,NA,168257
Samoa,WSM,1996,NA,NA,169969
Samoa,WSM,1997,NA,NA,171766
Samoa,WSM,1998,NA,NA,173543
Samoa,WSM,1999,NA,NA,175169
Samoa,WSM,2000,NA,NA,176549
Samoa,WSM,2001,NA,NA,177645
Samoa,WSM,2002,NA,NA,178488
Samoa,WSM,2003,NA,NA,179141
Samoa,WSM,2004,NA,NA,179699
Samoa,WSM,2005,NA,NA,180237
Samoa,WSM,2006,NA,NA,180766
Samoa,WSM,2007,NA,NA,181277
Samoa,WSM,2008,NA,NA,181809
Samoa,WSM,2009,NA,NA,182401
Samoa,WSM,2010,5122,168025,183081
Samoa,WSM,2011,NA,NA,183874
Samoa,WSM,2012,NA,NA,184772
Samoa,WSM,2013,NA,NA,185727
San Marino,SMR,1800,NA,NA,5492
San Marino,SMR,1820,NA,NA,5492
San Marino,SMR,1950,NA,NA,12781
San Marino,SMR,1951,NA,NA,12919
San Marino,SMR,1952,NA,NA,13089
San Marino,SMR,1953,NA,NA,13288
San Marino,SMR,1954,NA,NA,13515
San Marino,SMR,1955,NA,NA,13767
San Marino,SMR,1956,NA,NA,14044
San Marino,SMR,1957,NA,NA,14344
San Marino,SMR,1958,NA,NA,14670
San Marino,SMR,1959,NA,NA,15019
San Marino,SMR,1960,NA,NA,15392
San Marino,SMR,1961,NA,NA,15786
San Marino,SMR,1962,NA,NA,16196
San Marino,SMR,1963,NA,NA,16615
San Marino,SMR,1964,NA,NA,17032
San Marino,SMR,1965,NA,NA,17439
San Marino,SMR,1966,NA,NA,17838
San Marino,SMR,1967,NA,NA,18227
San Marino,SMR,1968,NA,NA,18588
