name,sale,lot,position,dealer,year,origin_author,origin_cat,school_pntg,diff_origin,logprice,price,count,subject,authorstandard,artistliving,authorstyle,author,winningbidder,winningbiddertype,endbuyer,Interm,type_intermed,Height_in,Width_in,Surface_Rect,Diam_in,Surface_Rnd,Shape,Surface,material,mat,materialCat,quantity,nfigures,engraved,original,prevcoll,othartist,paired,figures,finished,lrgfont,relig,landsALL,lands_sc,lands_elem,lands_figs,lands_ment,arch,mytho,peasant,othgenre,singlefig,portrait,still_life,discauth,history,allegory,pastorale,other
R1764-116b,R1764,116,0.231075697,R,1764,F,F,F,0,3.688879454,40.0,1,"(2) Deux Femmes à mi-corps l'une représente l'Histoire, & l'autre la Poésie","Bertin, Nicolas",0,n/a,Nicolas Bertin,"Langeac, marquis de",C,C,0,,27,36,972,,0,squ_rect,972,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
R1764-117a,R1764,117,0.233067729,R,1764,F,F,F,0,3.020424886,20.5,1,"(2) Dans le premier, une Paysanne assise proche d'un arbre, paroit inconsolable d'avoir renversé son Pot au lait & son panier; dans l'autre est un Jardinier qui someille","Bertin, Nicolas",0,n/a,Nicolas Bertin,"Rémy, Pierre",E,E,0,,22,18,396,,0,squ_rect,396,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R1764-117b,R1764,117,0.233067729,R,1764,F,F,F,0,3.020424886,20.5,1,"(2) Dans le premier, une Paysanne assise proche d'un arbre, paroit inconsolable d'avoir renversé son Pot au lait & son panier; dans l'autre est un Jardinier qui someille","Bertin, Nicolas",0,n/a,Nicolas Bertin,"Rémy, Pierre",E,E,0,,22,18,396,,0,squ_rect,396,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R1764-118,R1764,118,0.235059761,R,1764,F,F,F,0,4.110873864,61.0,1,"Narcis se regardant dans un petit ruisseau; quatre amours le regardent, l'un d'eux le montre au doigt","Coypel, Noël Nicolas",0,n/a,Noël Nicolas Coypel,"Langeac, marquis de",C,C,0,,7,10.5,73.5,,0,squ_rect,73.5,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-119a,R1764,119,0.237051793,R,1764,F,F,F,0,2.302585093,10.0,1,"(2) Deux Pendans qui ont été gravés par Desplaces, l'un sous le titre d'Education douce & insinuante: l'autre sous celui de l'Education sèche & rebutante","Coypel (CA), Charles-Antoine",0,n/a,Charles Coypel,Unknown,,,,,9.5,7.5,71.25,,0,squ_rect,71.25,,,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R1764-119b,R1764,119,0.237051793,R,1764,F,F,F,0,2.302585093,10.0,1,"(2) Deux Pendans qui ont été gravés par Desplaces, l'un sous le titre d'Education douce & insinuante: l'autre sous celui de l'Education sèche & rebutante","Coypel (CA), Charles-Antoine",0,n/a,Charles Coypel,Unknown,,,,,9.5,7.5,71.25,,0,squ_rect,71.25,,,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R1764-120,R1764,120,0.239043825,R,1764,F,F,F,0,4.990432587,147.0,1,Zephire & Flore avec des Amours;,"Galloche, Louis",0,n/a,Louis Galloche,"Rémy, Pierre",E,E,0,,30,38,1140,,0,squ_rect,1140,toile,t,canvas,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R1764-121,R1764,121,0.241035857,R,1764,F,F,F,0,3.663561646,39.0,1,"Apollon & la Sybile de Cumes, accompagnés d'un Amour","Christophe, Joseph",0,n/a,Joseph Christophe,"Rémy, Pierre",E,E,0,,18,23,414,,0,squ_rect,414,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-122a,R1764,122,0.243027888,R,1764,F,F,F,0,4.976733742,145.0,1,"(2) Deux jolis Tableauxs: ils représentent des Divertissemens. Dans l'un qui est composé de 10 figures de 4 pouces de proportion; on voit un Homme en habit de Pierrot, dansant avec une Dame: dans l'autre, des Dames sont assises à terre, pendant qu'une se promene avec un Mezetin.","Lancret, Nicolas",0,n/a,Nicolas Lancret,"Langeac, marquis de",C,C,0,,7,10.5,73.5,,0,squ_rect,73.5,,,,1,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-122b,R1764,122,0.243027888,R,1764,F,F,F,0,4.976733742,145.0,1,"(2) Deux jolis Tableauxs: ils représentent des Divertissemens. Dans l'un qui est composé de 10 figures de 4 pouces de proportion; on voit un Homme en habit de Pierrot, dansant avec une Dame: dans l'autre, des Dames sont assises à terre, pendant qu'une se promene avec un Mezetin.","Lancret, Nicolas",0,n/a,Nicolas Lancret,"Langeac, marquis de",C,C,0,,7,10.5,73.5,,0,squ_rect,73.5,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-123,R1764,123,0.24501992,R,1764,F,F,F,0,4.276666119,72.0,1,"Le Roi Salomon offrant un Sacrifice à Junon, dix sept Femmes l'accompagnent.","Vleughels, Nicolas",0,n/a,Le Chevalier Vleughels,"Rémy, Pierre",E,E,0,,13,19,247,,0,squ_rect,247,toile,t,canvas,1,17,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-124a,R1764,124,0.247011952,R,1764,F,F,F,0,3.17805383,24.0,1,"(2) Deux Tableaux en pendans, dont un représente Pirame & Thisbée","Vleughels, Nicolas",0,n/a,Le Chevalier Vleughels,"Rémond, Georges-Alexis-Bertrand",C,C,0,,9,7,63,,0,squ_rect,63,cuivre,c,copper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-124b,R1764,124,0.247011952,R,1764,F,F,F,0,3.17805383,24.0,1,"(2) Deux Tableaux en pendans, dont un représente Pirame & Thisbée","Vleughels, Nicolas",0,n/a,Le Chevalier Vleughels,"Rémond, Georges-Alexis-Bertrand",C,C,0,,9,7,63,,0,squ_rect,63,cuivre,c,copper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-125,R1764,125,0.249003984,R,1764,F,F,F,0,3.044522438,21.0,1,"Un Moulin à l'eau, proche d'un ancien & riche Palais, avec Figures & Animaux","Berdot (Montbéliard), Jean-Georges ",0,n/a,Montbelliard,"Rémy, Pierre",E,E,0,,5.5,5,27.5,,0,oval,27.5,cuivre,c,copper,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
R1764-126,R1764,126,0.250996016,R,1764,F,F,F,0,2.995732274,20.0,1,"St. Francois en priere, figure plus qu'à mi-corps","Tournières (Levrac-Tournières), Robert",0,n/a,Robert de Tourniere,"La Rochefoucault, duc de",C,C,0,,9.5,7.5,71.25,,0,squ_rect,71.25,bois,b,wood,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-127,R1764,127,0.252988048,R,1764,F,F,F,0,2.48490665,12.0,1,Uun sujet de la Métamorphose,"Favanne, Henri Antoine de",0,n/a,Henri de Favanne,Vaurio,U,U,0,,12,15,180,,0,squ_rect,180,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-128,R1764,128,0.25498008,R,1764,F,F,F,0,1.945910149,7.0,1,Un Paysage du meilleur tems & de la bonne maniere de cet Artiste,"Domechin de Chavanne, Pierre Salomon",0,n/a,Chavanne,Vaurio,U,U,0,,19.5,24,468,,0,squ_rect,468,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-129,R1764,129,0.256972112,R,1764,F,F,F,0,4.394449155,81.0,1,"Un Paysage avec architecture, ornée de cinq figures peintes par Lancret","Lajoue the Younger, Jacques; Lancret, Nicolas",0,n/a,Jacques de la Joue,"Langeac, marquis de",C,C,0,,14.5,19,275.5,,0,squ_rect,275.5,toile,t,canvas,1,5,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
R1764-130,R1764,130,0.258964143,R,1764,F,F,F,0,3.610917913,37.0,1,"Desportes assis dans un bois représenté en Chasseur, caressant un Chien, son Cheval derriere lui & une Levrette devant; on voit par terre un Lapreau, des Perdrix & un Canard, groupés ensemble: plus loin un Faisan, une Gipciere, une Boîte à poudre & un fusil","Desportes (AF), Alexandre-François",0,n/a,François Desportes,Unknown,,,,,36,48,1728,,0,squ_rect,1728,toile,t,canvas,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-131,R1764,131,0.260956175,R,1764,F,F,F,0,3.610917913,37.0,1,"Un Cerf qui se jette dans la Riviere; de sept Chiens qui le poursuivent, cinq sont sur terre: on voit dans l'éloignement deux Chasseurs avec des Chiens","Desportes (AF), Alexandre-François",0,n/a,François Desportes,Unknown,,,,,36,48,1728,,0,squ_rect,1728,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-132,R1764,132,0.262948207,R,1764,F,F,F,0,2.564949357,13.0,1,"Des Pêches dans une jarre, un Melon dans une autre, des bouteilles & des verres sur un plateau, le tout posè sur une table couverte d'une nappe","Desportes (AF), Alexandre-François",0,n/a,François Desportes,Chateauthiery,U,U,0,,19.5,24,468,,0,squ_rect,468,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1764-133a,R1764,133,0.264940239,R,1764,F,F,F,0,4.744932128,115.0,1,"(2) Deux Tableaux des plus précieux de ce grand Peintre, ils représentent des enfans, les uns qui jouent avec les armes du Dieu Mars & les autres avec des fleche","Le Moyne, François",0,n/a,François le Moine,"Ménageot, Augustin",D,D,0,,4.75,4,19,,0,squ_rect,19,bois,b,wood,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-133b,R1764,133,0.264940239,R,1764,F,F,F,0,4.744932128,115.0,1,"(2) Deux Tableaux des plus précieux de ce grand Peintre, ils représentent des enfans, les uns qui jouent avec les armes du Dieu Mars & les autres avec des fleche","Le Moyne, François",0,n/a,François le Moine,"Ménageot, Augustin",D,D,0,,4.75,4,19,,0,squ_rect,19,bois,b,wood,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-134,R1764,134,0.266932271,R,1764,F,F,F,0,5.480638923,240.0,1,"Un Paysage enrichi de fabriques, rochers & chute d'eau: on y remarque avec plaisir trois figures & trois animaux.","Boucher (F), François",1,n/a,François Boucher,Horion,D,D,0,,30,36,1080,,0,squ_rect,1080,toile,t,canvas,1,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-135,R1764,135,0.268924303,R,1764,F,F,F,0,1.791759469,6.0,1,La Nativité,"Boucher (F), François",1,n/a,François Boucher,Unknown,,,,,25,22.5,562.5,,0,squ_rect,562.5,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-136,R1764,136,0.270916335,R,1764,F,F,F,0,0.693147181,2.0,1,Les filles de Jetro,"Boucher (F), François",1,n/a,François Boucher,Unknown,,,,,13,17,221,,0,squ_rect,221,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-137,R1764,137,0.272908367,R,1764,F,F,F,0,3.663561646,39.0,1,"Une fontaine de cuivre sur son pied de bois, un seau, un poëlon à queue, un pot à anse de terre vernissée","Chardin, Jean-Siméon",1,n/a,J.B. Simeon Chardin,Unknown,,,,,10.25,8,82,,0,squ_rect,82,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
R1764-138a,R1764,138,0.274900398,R,1764,F,F,F,0,3.725693427,41.5,1,"(2) Deux Tableaux; ils représentent chacun une table de cuisine, sur laquelle il se trouve des ustensiles de ménage, des légumes & du poisson","Chardin, Jean-Siméon",1,n/a,J.B. Simeon Chardin,Unknown,,,,,14.5,11.5,166.75,,0,squ_rect,166.75,toile,t,canvas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1764-138b,R1764,138,0.274900398,R,1764,F,F,F,0,3.725693427,41.5,1,"(2) Deux Tableaux; ils représentent chacun une table de cuisine, sur laquelle il se trouve des ustensiles de ménage, des légumes & du poisson","Chardin, Jean-Siméon",1,n/a,J.B. Simeon Chardin,Unknown,,,,,14.5,11.5,166.75,,0,squ_rect,166.75,toile,t,canvas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1764-139,R1764,139,0.27689243,R,1764,F,F,F,0,4.394449155,81.0,1,"Un lapin, une gipsiciere & une boite à poudre","Chardin, Jean-Siméon",1,n/a,J.B. Simeon Chardin,Godefroy de Villetaneuse,C,C,0,,26.5,20.5,543.25,,0,squ_rect,543.25,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1764-140a,R1764,140,0.278884462,R,1764,F,F,F,0,5.013963084,150.5,1,"(2) Deux Tableaux; l'un représente Notre Seigneur au jardin des oliviers, & l'autre Notre Seigneur sur le Thabor.","Restout II, Jean",0,n/a,Jean Restout,"Rémy, Pierre",E,E,0,,29,24,696,,0,squ_rect,696,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-140b,R1764,140,0.278884462,R,1764,F,F,F,0,5.013963084,150.5,1,"(2) Deux Tableaux; l'un représente Notre Seigneur au jardin des oliviers, & l'autre Notre Seigneur sur le Thabor.","Restout II, Jean",0,n/a,Jean Restout,"Rémy, Pierre",E,E,0,,29,24,696,,0,squ_rect,696,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-141,R1764,141,0.280876494,R,1764,F,F,F,0,5.480638923,240.0,1,Le Triomphe d'Amphithrite: il vient du Cabinet de M. Heineken.,"Natoire, Charles-Joseph",1,n/a,Charles Natoire,"Wille, Johan Georg",C,C,0,,9,16,144,,0,squ_rect,144,bois,b,wood,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-142,R1764,142,0.282868526,R,1764,F,F,F,0,1.791759469,6.0,1,L'Adoration des Rois,"Natoire, Charles-Joseph",1,n/a,Charles Natoire,Unknown,,,,,21,12,252,,0,squ_rect,252,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R1764-143,R1764,143,0.284860558,R,1764,F,F,F,0,4.276666119,72.0,1,"La France représentée par une figure aîlée prosternée, qui présente à la Reine une couronne de laurier","Loo (Ca), Carle van",0,n/a,Carle Vanloo,"Langeac, marquis de",C,C,0,,20,15.5,310,,0,squ_rect,310,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R1764-144,R1764,144,0.28685259,R,1764,F,F,F,0,2.197224577,9.0,1,Une belle tête de vieillard,"Pierre, Jean-Baptiste-Marie",1,n/a,Jean-Baptiste Marie Pierre,"Gruel, abbé",B,B,0,,19,16,304,,0,squ_rect,304,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-145,R1764,145,0.288844622,R,1764,F,F,F,0,3.496507561,33.0,1,Venus & l'Amour,"Pierre, Jean-Baptiste-Marie",1,n/a,Jean-Baptiste Marie Pierre,"La Rochefoucault, duc de",C,C,0,,11,8.5,93.5,,0,squ_rect,93.5,toile,t,canvas,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-146,R1764,146,0.290836653,R,1764,F,F,F,0,2.63905733,14.0,1,Le Buste de Lucrece,"Pierre, Jean-Baptiste-Marie",1,n/a,Jean-Baptiste Marie Pierre,Unknown,,,,,26,10,260,,0,squ_rect,260,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-147a,R1764,147,0.292828685,R,1764,F,F,F,0,3.17805383,24.0,1,(2) Deux sujets allégoriques très agréables,"Jeaurat, Edme",0,n/a,Edme Jeaurat,Unknown,,,,,14.66,12,175.92,,0,squ_rect,175.92,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R1764-147b,R1764,147,0.292828685,R,1764,F,F,F,0,3.17805383,24.0,1,(2) Deux sujets allégoriques très agréables,"Jeaurat, Edme",0,n/a,Edme Jeaurat,Unknown,,,,,14.66,12,175.92,,0,squ_rect,175.92,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R1764-148,R1764,148,0.294820717,R,1764,F,F,F,0,4.094344562,60.0,1,Promethé dévoré par un Vautour,"Jeaurat, Edme",0,n/a,Edme Jeaurat,"Langeac, marquis de",C,C,0,,19.5,23,448.5,,0,squ_rect,448.5,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-149,R1764,149,0.296812749,R,1764,F,F,F,0,3.931825633,51.0,1,Le portrait de ce Peintre peint par lui-même à l'âge de 31 ans,"Dumon (le Romain), Jacques",1,n/a,Jacques Dumont,"Rémy, Pierre",E,E,0,,24,19,456,,0,squ_rect,456,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R1764-150a,R1764,150,0.298804781,R,1764,F,F,F,0,5.499215309,244.5,1,(2) Deux paysages avec des rochers: on voit dans l'un de ces deux tableaux une très belle chute d'eau,"Vernet (CJ), Claude-Joseph",1,n/a,Joseph Vernet,Coustou,U,U,0,,19,16.5,313.5,,0,squ_rect,313.5,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-150b,R1764,150,0.298804781,R,1764,F,F,F,0,5.499215309,244.5,1,(2) Deux paysages avec des rochers: on voit dans l'un de ces deux tableaux une très belle chute d'eau,"Vernet (CJ), Claude-Joseph",1,n/a,Joseph Vernet,Coustou,U,U,0,,19,16.5,313.5,,0,squ_rect,313.5,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-151,R1764,151,0.300796813,R,1764,F,F,F,0,3.871201011,48.0,1,"La vue d'un pont, dont partie a été détruite, & de plusieurs maisons","Vernet (CJ), Claude-Joseph",1,n/a,Joseph Vernet,Vaurio,U,U,0,,6.5,10.5,68.25,,0,squ_rect,68.25,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R1764-152,R1764,152,0.302788845,R,1764,F,F,F,0,3.912023005,50.0,1,Un Tableau composé de quatre figures & de plusieurs animaux,"Lucas, Auger",1,n/a,Auger Lucas,"Langeac, marquis de",C,C,0,,18,14,252,,0,squ_rect,252,toile,t,canvas,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-153,R1764,153,0.304780876,R,1764,F,F,F,0,5.703782475,300.0,1,Une Charité Romaine,"Deshays (JBH), Jean-Baptiste-Henri",0,n/a,M. Deshays,"Rebours, Jean-Baptiste le",C,C,0,,43,35,1505,,0,oval,1505,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R1764-154,R1764,154,0.306772908,R,1764,F,F,F,0,5.438079309,230.0,1,"Un Ecolier, figure à mi-corps, grande comme nature; ce jeune homme a la tête vue de trois quarts, & ls mains posées sur un livre ouvert.","Greuze, Jean-Baptiste",1,n/a,Jean-Baptiste Greuze,Horion,D,D,0,,22.5,17.5,393.75,,0,squ_rect,393.75,toile,t,canvas,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-155,R1764,155,0.30876494,R,1764,F,F,F,0,4.605170186,100.0,1,"Une vieille femme à mi-corps, elle tient de la main droite un porte feuill","Greuze, Jean-Baptiste",1,n/a,Jean-Baptiste Greuze,Chereau,U,U,0,,24,20,480,,0,squ_rect,480,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-156,R1764,156,0.310756972,R,1764,F,F,F,0,5.023880521,152.0,1,"Un jeune garcon vu à mi-corps, il tient une canoniere dont se servent ordinairement les enfans pour jouer.","Greuze, Jean-Baptiste",1,n/a,Jean-Baptiste Greuze,Coustou,U,U,0,,24,13.5,324,,0,squ_rect,324,toile,t,canvas,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-157a,R1764,157,0.312749004,R,1764,F,F,F,0,3.417726684,30.5,1,(2) L'Amour & Psyché; ces deux figures sont en regard & presque à mi-corps,"Le Lorrain, Louis-Joseph",0,n/a,Louis le Lorain,"Rémy, Pierre",E,E,0,,18.5,14.5,268.25,,0,squ_rect,268.25,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-157b,R1764,157,0.312749004,R,1764,F,F,F,0,3.417726684,30.5,1,(2) L'Amour & Psyché; ces deux figures sont en regard & presque à mi-corps,"Le Lorrain, Louis-Joseph",0,n/a,Louis le Lorain,"Rémy, Pierre",E,E,0,,18.5,14.5,268.25,,0,squ_rect,268.25,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-158,R1764,158,0.314741036,R,1764,F,F,F,0,4.553876892,95.0,1,"Une Architecture en partie ruinée; un petit fond de Paysage savamment peint, & dix Figures","Machy, Pierre-Antoine de",1,n/a,De Machy,Unknown,,,,,16,13.5,216,,0,squ_rect,216,toile,t,canvas,1,10,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
R1764-159,R1764,159,0.316733068,R,1764,F,F,F,0,3.688879454,40.0,1,Une Ecole de Filles,"Villebois, Pierre",0,n/a,Villebois,Unknown,,,,,16,13,208,,0,squ_rect,208,toile,t,canvas,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-160,R1764,160,0.3187251,R,1764,I,O,I,1,1.791759469,6.0,1,"Une Grappe de gros Raisins noirs d'Italie, des Pommes & des Poires","Cerquozzi, Michelangelo",0,n/a,Michel-Ange Cerquozzi,Chateauthiery,U,U,0,,11.75,15.5,182.125,,0,squ_rect,182.125,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1764-161,R1764,161,0.320717131,R,1764,X,O,I,1,1.098612289,3.0,1,S. Jérôme dans le goût du Palme,"in the taste of Negretti (Palma Giovane), Jacopo",0,in the taste of,dans le goût du Palme,Unknown,,,,,28,21,588,,0,squ_rect,588,toile,t,canvas,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-162a,R1764,162,0.322709163,R,1764,F,O,F,1,2.079441542,8.0,1,"(2)Deux Tableaux en pendans, l'un qui est attribué au Valentin, représente un Homme qui a les bras croisés; l'autre qu'on attribue au Georgion, est le Portrait d'un Officier Romain",Valentin de Boulogne,0,attributed to,attribué au Valentin,"Rémy, Pierre",E,E,0,,27,21,567,,0,squ_rect,567,toile,t,canvas,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
R1764-162b,R1764,162,0.322709163,R,1764,I,O,I,1,2.079441542,8.0,1,"(2)Deux Tableaux en pendans, l'un qui est attribué au Valentin, représente un Homme qui a les bras croisés; l'autre qu'on attribue au Georgion, est le Portrait d'un Officier Romain","attributed to Barbarelli da Castelfranco, Giorgio",0,attributed to,attribué au Georgion,"Rémy, Pierre",E,E,0,,27,21,567,,0,squ_rect,567,toile,t,canvas,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
R1764-163,R1764,163,0.324701195,R,1764,I,O,I,1,1.791759469,6.0,1,La Femme adultere,Italian,0,n/a,d'après un Maître Italien,"Rémy, Pierre",E,E,0,,46,60,2760,,0,squ_rect,2760,bois,b,wood,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-164,R1764,164,0.326693227,R,1764,X,O,X,1,1.098612289,3.0,1,La Vision d'Ezechie,Anonymous,0,n/a,un ancien Maître,Unknown,,,,,47,37,1739,,0,squ_rect,1739,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-165a,R1764,165,0.328685259,R,1764,D/FL,O,D/FL,1,5.030437921,153.0,1,"(2) Un Paysage d'aimable composition avec des Animaux & Figures; dont deux jeunes Filles jouant avec une Chevre.    Une Marine ornée agréablement de plusieurs petits morceaux d'Architecture, d'un peu de Paysage, & de plusieurs Figures","Falens, Carel van",0,n/a,Charles Van Falens,"Rémy, Pierre",E,E,0,,30,33,990,,0,squ_rect,990,toile,t,canvas,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-165b,R1764,165,0.328685259,R,1764,D/FL,O,D/FL,1,5.030437921,153.0,1,"(2) Un Paysage d'aimable composition avec des Animaux & Figures; dont deux jeunes Filles jouant avec une Chevre.    Une Marine ornée agréablement de plusieurs petits morceaux d'Architecture, d'un peu de Paysage, & de plusieurs Figures","Falens, Carel van",0,n/a,Charles Van Falens,"Rémy, Pierre",E,E,0,,30,33,990,,0,squ_rect,990,toile,t,canvas,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-168,R1764,168,0.334661355,R,1764,D/FL,O,D/FL,1,3.988984047,54.0,1,Un Corps de Garde,"Goubau, Frans",0,n/a,François Goubeau,"Latour d'Aigle, Chevalier de",C,C,0,,12,17,204,,0,squ_rect,204,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
